gbifID,scientificName,species,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,countryCode,year,basisOfRecord,institutionCode,datasetKey,issues
1301361139,Phaseolus vulgaris L.,Phaseolus vulgaris,-1.9667,-78.9333,,EC,1993.0,OCCURRENCE,Bioversity-SINGER,07044577-bd82-4089-9f3a-f4a9d2170b2e,"GEODETIC_DATUM_ASSUMED_WGS84,CONTINENT_DERIVED_FROM_COORDINATES"
1301361207,Phaseolus vulgaris L.,Phaseolus vulgaris,-1.9667,-78.9333,,EC,1993.0,OCCURRENCE,Bioversity-SINGER,07044577-bd82-4089-9f3a-f4a9d2170b2e,"GEODETIC_DATUM_ASSUMED_WGS84,CONTINENT_DERIVED_FROM_COORDINATES"
1301662169,Phaseolus vulgaris L.,Phaseolus vulgaris,-2.96667,-79.8167,,EC,1992.0,OCCURRENCE,Bioversity-ECPGR,07044577-bd82-4089-9f3a-f4a9d2170b2e,"GEODETIC_DATUM_ASSUMED_WGS84,CONTINENT_DERIVED_FROM_COORDINATES,RECORDED_DATE_INVALID"
1301787454,Phaseolus vulgaris L.,Phaseolus vulgaris,-2.71667,-79.5667,,EC,1992.0,OCCURRENCE,Bioversity-ECPGR,07044577-bd82-4089-9f3a-f4a9d2170b2e,"GEODETIC_DATUM_ASSUMED_WGS84,CONTINENT_DERIVED_FROM_COORDINATES"
1301787500,Phaseolus vulgaris L.,Phaseolus vulgaris,-2.71667,-79.5667,,EC,1992.0,OCCURRENCE,Bioversity-ECPGR,07044577-bd82-4089-9f3a-f4a9d2170b2e,"GEODETIC_DATUM_ASSUMED_WGS84,CONTINENT_DERIVED_FROM_COORDINATES"
3924364574,Phaseolus vulgaris L.,Phaseolus vulgaris,-2.716667,-79.566667,,EC,1992.0,LIVING_SPECIMEN,INIA-CRF,2a3d5f9f-9362-4fce-bd11-d2f9146ba35d,"COORDINATE_ROUNDED,GEODETIC_DATUM_ASSUMED_WGS84,CONTINENT_DERIVED_FROM_COORDINATES,INSTITUTION_MATCH_NONE"
3924374902,Phaseolus vulgaris L.,Phaseolus vulgaris,-2.966667,-79.816667,,EC,1992.0,LIVING_SPECIMEN,INIA-CRF,2a3d5f9f-9362-4fce-bd11-d2f9146ba35d,"COORDINATE_ROUNDED,GEODETIC_DATUM_ASSUMED_WGS84,CONTINENT_DERIVED_FROM_COORDINATES,INSTITUTION_MATCH_NONE"
3924381135,Phaseolus vulgaris L.,Phaseolus vulgaris,-2.716667,-79.566667,,EC,1992.0,LIVING_SPECIMEN,INIA-CRF,2a3d5f9f-9362-4fce-bd11-d2f9146ba35d,"COORDINATE_ROUNDED,GEODETIC_DATUM_ASSUMED_WGS84,CONTINENT_DERIVED_FROM_COORDINATES,INSTITUTION_MATCH_NONE"
1301360642,Phaseolus vulgaris L.,Phaseolus vulgaris,-4.3167,-79.9333,,EC,1990.0,OCCURRENCE,Bioversity-SINGER,07044577-bd82-4089-9f3a-f4a9d2170b2e,"GEODETIC_DATUM_ASSUMED_WGS84,CONTINENT_DERIVED_FROM_COORDINATES"
1301360899,Phaseolus vulgaris L.,Phaseolus vulgaris,-4.1333,-79.9167,,EC,1990.0,OCCURRENCE,Bioversity-SINGER,07044577-bd82-4089-9f3a-f4a9d2170b2e,"GEODETIC_DATUM_ASSUMED_WGS84,CONTINENT_DERIVED_FROM_COORDINATES"
