cultivo,lat,lon,presencia,ET0_media_diaria,ET0_anual_mm,deficit_media_diaria,deficit_anual_mm,pct_dias_deficit,dias_estres_papa_anual,dias_estres_maiz_anual,dias_estres_frejol_anual,dias_estres_quinua_anual,dias_secos_anual,cdd_max,eventos_sequia_7d,eventos_sequia_15d,dias_helada_anual,pr_anual_mm,indice_aridez,tmax_media_anual,tmin_media_anual,rango_termico_diurno
quinua,-15.960278,-69.758889,1,3.2092961468176875,1172.1954176251606,-1.0381675522132707,-379.1906984458972,77.54227733934611,0.0,0.0,0.0,0.0,232.4299464487035,124.7,7.22382026091158,3.1148312932839426,129.72287002737957,793.00476,0.6765123882387791,23.804828643798828,15.26817512512207,8.536669731140137
quinua,-15.628889,-69.833056,1,3.0710216419801317,1121.690654733243,-0.8418127142576373,-307.47209388260194,76.10806893219521,0.0,0.0,0.0,0.0,229.79748751811888,118.3,7.029694797874053,3.144244242229022,106.50134683523918,814.2186,0.7258855040479134,23.804828643798828,15.26817512512207,8.536669731140137
quinua,-16.270833,-69.205,1,2.994508765530443,1093.7443266099945,-0.771434044767991,-281.7662848515087,75.47350620067644,0.0,0.0,0.0,0.0,231.98875221452727,125.4,7.57089305846352,3.353076179739088,102.22764535351908,811.9781,0.7423847015615239,23.804828643798828,15.26817512512207,8.536669731140137
quinua,-9.17,-77.58,1,3.100243430695964,1132.3639130617007,-0.760923052816984,-277.9271450414034,76.50346271541312,0.0,0.0,0.0,0.0,229.30923256563057,134.3,6.162012803994201,2.723639072314382,6.994399259139958,854.4368,0.7545612851483765,23.804828643798828,15.26817512512207,8.536669731140137
quinua,-14.135472,-75.7395,1,5.245895260377475,1916.0632438528723,-5.221349199059844,-1907.097794956608,99.99838943469156,343.64324770494443,2.976590433242068,173.51580971170878,86.53877838621356,364.0058322596232,1491.9,0.9147427121919792,0.8147386857787083,0.0,8.965448,0.0046791037095818,23.804828643798828,15.26817512512207,8.536669731140137
quinua,-16.2744,-70.1653,1,3.264968754427938,1192.5298375548043,-1.3575038023233548,-495.82826379860535,79.02641327105815,0.0,0.0,0.0,0.0,235.77125744886453,132.9,7.126757529392816,3.282485102270897,240.7214567563214,696.70154,0.5842226661453525,23.804828643798828,15.26817512512207,8.536669731140137
quinua,-11.8,-75.5,1,3.6766298126012864,1342.8890390526196,-1.752800995669022,-640.2105636681102,80.69415364793042,0.0352955387340956,0.0,0.0,0.0,211.784997584152,103.2,6.306136253825092,2.991296907714608,51.860911579964565,702.6785,0.5232592121447587,23.804828643798828,15.26817512512207,8.536669731140137
quinua,-13.67337,-71.925346,1,4.179364459492998,1526.512868829817,-2.22122387726622,-811.3020211714869,83.72121114511194,10.341592849090029,0.0,0.0,0.0,222.2854203575455,143.7,5.376687067160573,2.7736410855210183,12.48873812208085,715.21094,0.4685261543396316,23.804828643798828,15.26817512512207,8.536669731140137
quinua,-16.2833,-69.2833,1,2.9943412820804687,1093.6831532798913,-0.7712665613180152,-281.705111521405,75.47431148333064,0.0,0.0,0.0,0.0,231.98875221452727,125.4,7.57089305846352,3.353076179739088,102.22764535351908,811.9781,0.7424262255111839,23.804828643798828,15.26817512512207,8.536669731140137
quinua,-12.5,-72.5,1,4.14867446763554,1515.303349303881,3.635099669310743,1327.7201542157486,56.45756160412304,264.1341641166049,0.0,2.2147950555645037,0.0441194234176195,138.167327669512,47.7,4.520770252858753,1.0794552262844257,0.0,2843.0237,1.8762091295291383,23.804828643798828,15.26817512512207,8.536669731140137
quinua,-13.42,-72.03,1,4.09197017781206,1494.5921074458547,-2.241971223207595,-818.8799892765741,84.39764857464971,7.626777661459172,0.0,0.0,0.0,229.4739450797229,128.0,6.09142172652601,3.135420357545498,37.9632932034144,675.7121,0.4521051964239085,23.804828643798828,15.26817512512207,8.536669731140137
